Date,Open,High,Low,Close,Adj Close,Volume
2012-07-05,800.950012,809.900024,792.250000,795.000000,685.316956,25985
2012-07-06,800.000000,805.700012,793.000000,797.200012,687.213379,12707
2012-07-09,783.000000,795.000000,774.750000,778.799988,671.351868,20591
2012-07-10,765.250000,781.700012,765.250000,779.900024,672.300171,16197
2012-07-11,779.950012,781.500000,770.150024,779.750000,672.170959,23773
2012-07-12,770.049988,783.000000,763.000000,779.650024,672.084717,25039
2012-07-13,779.950012,785.000000,775.000000,779.900024,672.300171,6983
2012-07-16,785.000000,787.000000,771.049988,774.000000,667.214233,7511
2012-07-17,788.500000,788.500000,759.500000,764.200012,658.766296,17851
2012-07-18,770.000000,774.349976,764.000000,770.099976,663.852234,28570
2012-07-19,785.000000,785.000000,761.049988,766.849976,661.050659,66151
2012-07-20,765.150024,769.700012,758.450012,766.650024,660.878357,18439
2012-07-23,757.250000,775.000000,748.950012,769.299988,663.162598,66121
2012-07-24,769.000000,776.799988,748.049988,750.400024,646.870239,573409
2012-07-25,760.000000,760.000000,749.000000,755.849976,651.568298,15070
2012-07-26,755.000000,759.000000,738.000000,743.799988,641.180847,38074
2012-07-27,746.099976,759.900024,731.049988,736.950012,635.275818,12932
2012-07-30,738.000000,746.400024,733.200012,743.049988,640.534302,8831
2012-07-31,748.000000,778.900024,735.000000,766.099976,660.404053,18573
2012-08-01,761.000000,785.700012,761.000000,778.049988,670.705444,20633
2012-08-02,775.000000,780.000000,770.200012,775.650024,668.636536,9174
2012-08-03,770.000000,774.950012,756.049988,761.500000,656.438782,7578
2012-08-06,779.000000,779.000000,745.500000,750.349976,646.827087,12119
2012-08-07,749.000000,768.400024,749.000000,760.349976,655.447449,17238
2012-08-08,761.000000,771.450012,759.000000,760.299988,655.404297,18310
2012-08-09,764.500000,808.700012,760.150024,786.200012,677.731079,77113
2012-08-10,792.000000,792.000000,767.500000,787.450012,678.808594,12146
2012-08-13,787.000000,803.000000,787.000000,798.450012,688.291077,41248
2012-08-14,797.000000,800.000000,781.000000,795.650024,685.877258,16802
2012-08-16,797.000000,797.000000,775.250000,779.799988,672.213928,6774
2012-08-17,782.049988,792.950012,773.549988,786.650024,678.118958,7170
2012-08-21,781.250000,800.000000,781.250000,799.099976,688.851196,25431
2012-08-22,804.950012,810.000000,789.000000,804.150024,693.204468,32983
2012-08-23,812.000000,815.000000,801.250000,808.599976,697.040527,42067
2012-08-24,801.200012,807.000000,789.000000,800.900024,690.402954,10371
2012-08-27,794.200012,803.799988,785.950012,796.549988,686.653137,9304
2012-08-28,800.049988,800.049988,781.099976,786.299988,677.817261,8226
2012-08-29,782.500000,787.900024,768.250000,772.450012,665.878052,5894
2012-08-30,765.000000,777.000000,742.000000,768.900024,662.817932,24226
2012-08-31,770.000000,779.900024,752.650024,765.750000,660.102478,17999
2012-09-03,761.200012,788.900024,761.200012,772.099976,665.576416,6554
2012-09-04,770.000000,774.950012,748.549988,752.799988,648.939087,21484
2012-09-05,754.000000,764.900024,744.500000,748.900024,645.577209,18689
2012-09-06,735.049988,761.900024,735.049988,750.700012,647.128906,3571
2012-09-07,764.000000,764.000000,751.000000,762.900024,657.645691,7802
2012-09-08,null,null,null,null,null,null
2012-09-10,758.000000,761.750000,745.000000,750.099976,646.611633,48242
2012-09-11,750.299988,766.000000,750.299988,764.700012,659.197205,18146
2012-09-12,766.549988,770.000000,760.000000,764.349976,658.895569,15451
2012-09-13,768.000000,768.000000,752.000000,755.200012,651.007935,101510
2012-09-14,763.700012,765.000000,760.000000,763.500000,658.162720,10337
2012-09-17,766.000000,769.950012,757.299988,760.049988,655.188782,45192
2012-09-18,760.049988,765.000000,757.950012,760.650024,655.706116,33307
2012-09-20,760.099976,762.000000,756.000000,758.250000,653.637207,58715
2012-09-21,758.000000,809.950012,757.000000,787.500000,678.851624,140985
2012-09-24,787.500000,807.150024,776.000000,779.750000,672.170959,37856
2012-09-25,788.700012,789.650024,763.450012,770.000000,663.766052,81175
2012-09-26,773.750000,784.799988,767.000000,773.400024,666.696960,16922
2012-09-27,777.900024,800.000000,770.000000,795.849976,686.049683,76519
2012-09-28,800.000000,811.000000,786.700012,794.549988,684.929016,35893
2012-10-01,809.799988,873.049988,796.000000,802.900024,692.127014,52521
2012-10-03,803.000000,824.000000,803.000000,819.500000,706.436707,268105
2012-10-04,821.000000,845.500000,821.000000,838.599976,722.901611,36487
2012-10-05,845.000000,847.599976,817.599976,832.950012,718.031128,30240
2012-10-08,831.950012,848.900024,830.099976,837.500000,721.953369,10507
2012-10-09,839.549988,858.400024,825.349976,856.400024,738.245789,22911
2012-10-10,850.000000,856.000000,842.349976,850.900024,733.504639,73842
2012-10-11,850.250000,853.049988,836.000000,848.200012,731.177124,124417
2012-10-12,850.950012,875.000000,842.000000,869.950012,749.926331,170957
2012-10-15,869.900024,880.000000,845.500000,849.599976,732.383972,22233
2012-10-16,850.000000,850.000000,840.000000,844.299988,727.815186,36977
2012-10-17,845.049988,850.000000,843.000000,846.349976,729.582397,29202
2012-10-18,850.000000,852.000000,840.049988,849.700012,732.470215,74062
2012-10-19,852.000000,863.950012,846.650024,856.400024,738.245789,64985
2012-10-22,850.000000,870.000000,836.849976,843.950012,727.513550,26679
2012-10-23,843.549988,857.099976,834.099976,843.799988,727.384216,124128
2012-10-25,843.450012,863.900024,835.250000,861.200012,742.383545,172469
2012-10-29,857.049988,868.750000,845.000000,847.250000,730.358215,30759
2012-10-30,847.450012,856.000000,840.000000,841.099976,725.056641,10568
2012-10-31,840.000000,874.799988,839.049988,868.849976,748.978027,51977
2012-11-01,861.049988,879.000000,859.299988,860.299988,741.607788,20168
2012-11-02,869.400024,869.400024,858.000000,861.200012,742.383545,29447
2012-11-05,851.000000,876.700012,850.250000,869.299988,749.366089,87785
2012-11-06,871.000000,881.849976,866.000000,878.099976,756.951965,39872
2012-11-07,880.000000,888.000000,870.099976,872.700012,752.296936,14159
2012-11-08,869.950012,880.000000,860.049988,875.500000,754.710693,26698
2012-11-09,881.849976,881.849976,862.349976,868.049988,748.288513,6852
2012-11-11,null,null,null,null,null,null
2012-11-12,868.200012,877.950012,867.049988,870.000000,749.969482,55219
2012-11-15,865.000000,868.950012,850.349976,859.150024,740.616394,55169
2012-11-16,846.349976,868.000000,846.349976,851.049988,733.633850,63725
2012-11-19,841.000000,865.000000,841.000000,854.650024,736.737183,52080
2012-11-20,844.000000,857.900024,839.000000,849.950012,732.685730,115076
2012-11-21,845.000000,846.000000,838.049988,840.000000,724.108459,256472
2012-11-22,840.500000,852.799988,835.000000,837.400024,721.867126,240595
2012-11-23,849.500000,852.000000,828.000000,833.400024,718.419067,15941
2012-11-26,828.299988,860.000000,818.099976,829.299988,714.884644,50704
2012-11-27,826.049988,858.750000,826.049988,833.900024,718.849976,40611
2012-11-29,842.549988,864.000000,835.000000,856.200012,738.073364,14090
2012-11-30,844.049988,865.000000,844.000000,859.299988,740.745728,28077
2012-12-03,873.200012,878.599976,860.000000,861.849976,742.943848,37507
2012-12-04,847.049988,878.450012,847.049988,867.750000,748.029968,76287
2012-12-05,867.700012,929.000000,860.000000,893.450012,770.184204,100331
2012-12-06,902.349976,912.500000,882.250000,908.049988,782.769836,32609
2012-12-07,917.400024,917.400024,900.200012,906.750000,781.649170,31421
2012-12-10,903.500000,921.000000,903.500000,913.000000,787.036865,76537
2012-12-11,909.950012,926.000000,908.000000,911.349976,785.614563,180415
2012-12-12,902.250000,921.950012,902.250000,910.750000,785.097351,29616
2012-12-13,910.549988,934.000000,910.549988,926.799988,798.932922,110113
2012-12-14,927.000000,945.000000,910.049988,930.650024,802.251831,158455
2012-12-17,932.000000,953.000000,930.000000,949.250000,818.285706,53928
2012-12-18,949.250000,984.000000,949.250000,976.150024,841.474426,87451
2012-12-19,988.950012,1024.650024,984.000000,1008.099976,869.016296,112925
2012-12-20,1008.049988,1008.049988,974.450012,984.099976,848.327515,31733
2012-12-21,985.000000,1018.000000,973.400024,994.700012,857.465149,84030
2012-12-24,994.650024,994.700012,964.000000,971.549988,837.509033,11095
2012-12-26,972.000000,994.000000,967.000000,971.049988,837.078003,45502
2012-12-27,975.349976,983.650024,957.099976,962.400024,829.621460,28667
2012-12-28,984.900024,1008.900024,956.000000,1000.549988,862.507996,106946
2012-12-31,1003.099976,1015.000000,972.650024,979.000000,843.931091,27616
2013-01-01,984.099976,1002.000000,983.950012,989.450012,852.939514,26989
2013-01-02,993.299988,1009.000000,993.299988,1001.500000,863.326904,65550
2013-01-03,1004.000000,1047.250000,998.950012,1036.349976,893.368896,105626
2013-01-04,1047.349976,1058.300049,1016.400024,1032.800049,890.308594,47845
2013-01-07,1034.599976,1040.000000,1020.000000,1025.400024,883.929565,18880
2013-01-08,1034.300049,1035.000000,1000.049988,1015.599976,875.481567,28069
2013-01-09,1022.950012,1032.949951,1008.150024,1015.450012,875.352295,11776
2013-01-10,1018.299988,1020.299988,975.299988,982.500000,846.948364,50933
2013-01-11,983.049988,1002.000000,980.500000,997.250000,859.663269,27622
2013-01-14,995.000000,1016.000000,982.049988,1010.849976,871.386841,32149
2013-01-15,1009.549988,1009.549988,986.099976,991.349976,854.577209,230294
2013-01-16,998.450012,1015.950012,995.049988,1002.099976,863.844116,99988
2013-01-17,1008.150024,1028.000000,990.000000,998.599976,860.827026,20192
2013-01-18,1004.000000,1008.299988,982.000000,984.599976,848.758484,17398
2013-01-21,978.250000,1005.000000,975.099976,979.049988,843.974304,27263
2013-01-22,980.000000,989.049988,974.049988,979.049988,843.974304,214827
2013-01-23,979.150024,985.950012,963.000000,968.099976,834.534912,34020
2013-01-24,972.049988,975.000000,954.049988,966.750000,833.371277,18799
2013-01-25,963.950012,990.000000,963.950012,988.549988,852.163635,16753
2013-01-28,979.000000,999.950012,962.599976,970.900024,836.948853,11836
2013-01-29,974.000000,978.500000,955.000000,966.750000,833.371277,18488
2013-01-30,967.349976,974.000000,965.200012,968.250000,834.664246,19837
2013-01-31,964.900024,979.950012,956.799988,969.349976,835.612488,32442
2013-02-01,976.049988,976.049988,970.000000,972.150024,838.026306,17286
2013-02-04,967.849976,985.950012,967.849976,979.900024,844.707092,19052
2013-02-05,969.000000,977.450012,964.950012,969.849976,836.043579,15728
2013-02-06,964.400024,988.000000,964.349976,970.450012,836.560791,13447
2013-02-07,961.900024,984.900024,961.000000,976.500000,841.776062,6385
2013-02-08,974.950012,979.900024,966.500000,973.099976,838.845154,26543
2013-02-11,976.900024,990.000000,971.000000,976.500000,841.776062,12166
2013-02-12,975.049988,984.950012,972.400024,979.099976,844.017395,11358
2013-02-13,987.849976,988.900024,974.349976,982.900024,847.293091,164863
2013-02-14,983.000000,983.900024,958.299988,969.650024,835.871216,91576
2013-02-15,965.799988,974.950012,952.349976,958.849976,826.561096,150311
2013-02-18,975.000000,975.000000,948.200012,955.500000,823.673401,6518
2013-02-19,950.000000,972.400024,950.000000,961.000000,828.414490,3115
2013-02-20,965.599976,983.250000,961.000000,979.849976,844.663879,213647
2013-02-21,977.900024,985.000000,962.950012,966.599976,833.242004,57063
2013-02-22,978.599976,982.000000,962.250000,970.599976,836.690125,137816
2013-02-25,975.000000,998.799988,955.000000,965.450012,832.250610,6798
2013-02-26,959.650024,970.000000,950.099976,962.400024,829.621460,63543
2013-02-27,962.000000,969.700012,940.900024,949.799988,818.759827,110093
2013-02-28,954.150024,960.000000,949.900024,955.000000,823.242432,16631
2013-03-01,952.200012,957.950012,952.200012,955.400024,823.587158,10610
2013-03-04,955.049988,961.250000,948.700012,949.549988,818.544250,14736
2013-03-05,954.450012,957.200012,935.099976,941.400024,811.518677,22685
2013-03-06,920.500000,945.000000,920.500000,941.950012,811.992859,364032
2013-03-07,936.000000,953.950012,936.000000,945.349976,814.923706,266908
2013-03-08,937.150024,949.900024,925.099976,937.700012,808.329102,7568
2013-03-11,937.000000,943.950012,932.500000,937.299988,807.984375,66578
2013-03-12,920.000000,949.900024,902.000000,915.150024,788.890320,21404
2013-03-13,915.049988,920.000000,904.049988,914.750000,788.545410,8929
2013-03-14,915.000000,922.650024,891.049988,899.950012,775.787354,37037
2013-03-15,891.799988,948.000000,886.099976,907.950012,782.683777,188959
2013-03-18,908.000000,917.900024,855.549988,913.099976,787.123169,6046
2013-03-19,913.049988,920.000000,889.950012,900.200012,776.002991,28938
2013-03-20,882.150024,912.150024,882.150024,899.349976,775.270081,34187
2013-03-21,903.400024,906.849976,895.299988,899.900024,775.744324,7072
2013-03-22,897.950012,906.000000,892.049988,900.200012,776.002991,244871
2013-03-25,900.150024,907.950012,895.250000,901.400024,777.037292,33803
2013-03-26,902.049988,905.000000,893.000000,899.849976,775.701111,9631
2013-03-28,907.950012,924.950012,898.049988,912.200012,786.347351,54242
2013-04-01,911.950012,927.000000,896.599976,914.150024,788.028381,9348
2013-04-02,927.900024,927.900024,901.200012,910.549988,784.924988,15316
2013-04-03,901.000000,924.950012,901.000000,909.599976,784.106079,66208
2013-04-04,910.000000,917.950012,904.299988,909.200012,783.761230,15171
2013-04-05,923.950012,923.950012,901.450012,911.900024,786.088684,8201
2013-04-08,919.950012,920.000000,911.349976,918.599976,791.864319,6690
2013-04-09,919.900024,922.000000,905.299988,911.549988,785.787048,8549
2013-04-10,905.299988,915.000000,905.000000,911.849976,786.045532,92684
2013-04-11,885.500000,926.450012,885.500000,911.849976,786.045532,6327
2013-04-12,924.950012,924.950012,896.150024,911.549988,785.787048,22346
2013-04-15,893.349976,912.000000,865.000000,878.549988,757.339844,12501
2013-04-16,865.000000,902.000000,865.000000,886.000000,763.762085,12370
2013-04-17,890.000000,900.750000,884.049988,889.299988,766.606750,31477
2013-04-18,898.950012,914.000000,890.000000,903.049988,778.459595,9673
2013-04-22,900.000000,905.049988,885.000000,887.150024,764.753357,16349
2013-04-23,894.549988,894.549988,881.200012,888.950012,766.305054,6705
2013-04-25,881.000000,910.000000,881.000000,901.049988,776.735657,20952
2013-04-26,915.000000,915.000000,890.000000,900.049988,775.873596,7661
2013-04-29,891.250000,914.599976,887.400024,891.500000,768.503174,2711
2013-04-30,895.000000,904.700012,886.049988,889.500000,766.779114,87019
2013-05-02,894.950012,931.599976,894.950012,910.549988,784.924988,12803
2013-05-03,909.500000,918.950012,883.200012,903.650024,778.977051,30758
2013-05-06,892.750000,902.049988,892.750000,899.049988,775.011536,13163
2013-05-07,885.150024,912.849976,885.150024,895.000000,771.520386,2800
2013-05-08,901.000000,906.000000,885.000000,893.250000,770.011780,7448
2013-05-09,909.799988,910.000000,893.500000,899.549988,775.442505,8730
2013-05-10,895.000000,908.599976,890.099976,902.849976,778.287231,8279
2013-05-13,895.000000,927.950012,894.900024,920.400024,793.416016,11997
2013-05-14,920.000000,929.000000,913.000000,920.799988,793.760864,10881
2013-05-15,912.000000,926.950012,912.000000,920.299988,793.329773,7028
2013-05-16,920.000000,929.950012,910.950012,915.400024,789.105835,85637
2013-05-17,903.049988,928.000000,903.049988,913.650024,787.597229,174769
2013-05-20,908.000000,919.950012,895.400024,909.500000,784.019775,103514
2013-05-21,910.099976,919.650024,885.000000,892.099976,769.020508,504799
2013-05-22,894.849976,894.849976,880.849976,884.500000,762.468933,5781
2013-05-23,885.200012,907.000000,883.150024,891.950012,768.891052,15572
2013-05-24,886.650024,905.200012,886.650024,903.900024,779.192383,4826
2013-05-27,890.750000,924.000000,890.750000,918.750000,791.993591,25481
2013-05-28,921.000000,932.000000,905.200012,928.549988,800.441589,7518
2013-05-29,924.250000,938.450012,923.049988,927.500000,799.536377,9909
2013-05-30,911.500000,932.950012,911.500000,925.599976,797.898499,6589
2013-05-31,925.000000,935.000000,925.000000,925.599976,797.898499,17358
2013-06-03,916.000000,929.549988,916.000000,925.299988,797.639954,12785
2013-06-04,916.000000,934.849976,916.000000,925.299988,797.639954,10342
2013-06-05,924.349976,933.900024,924.349976,926.549988,798.717529,17860
2013-06-06,927.349976,935.950012,920.250000,925.549988,797.855469,75863
2013-06-07,930.150024,936.500000,907.000000,913.849976,787.769653,102087
2013-06-10,914.450012,920.000000,885.000000,887.750000,765.270508,14261
2013-06-11,880.000000,899.650024,875.000000,894.299988,770.916992,9994
2013-06-12,872.000000,895.950012,812.000000,828.000000,713.764038,18674
2013-06-13,827.950012,832.000000,800.000000,809.450012,697.773315,16936
2013-06-14,805.000000,818.000000,779.000000,797.450012,687.428955,52967
2013-06-17,788.099976,796.950012,783.049988,789.950012,680.963684,20190
2013-06-18,789.950012,809.900024,789.049988,800.099976,689.713318,16159
2013-06-19,796.200012,807.049988,785.549988,790.349976,681.308533,31200
2013-06-20,780.000000,808.599976,780.000000,804.799988,693.764893,21132
2013-06-21,790.000000,798.049988,748.000000,749.549988,646.137390,73093
2013-06-24,752.000000,763.849976,750.000000,760.049988,655.188782,47620
2013-06-25,760.000000,783.900024,760.000000,778.750000,671.308960,7864
2013-06-26,783.000000,788.000000,774.000000,785.650024,677.256958,4059
2013-06-27,785.500000,801.549988,768.000000,776.650024,669.498596,21072
2013-06-28,779.049988,808.000000,765.150024,804.450012,693.463196,239846
2013-07-01,820.000000,820.000000,803.000000,805.450012,694.325195,14280
2013-07-02,800.049988,812.000000,792.150024,795.049988,685.359985,22001
2013-07-03,791.750000,823.000000,772.549988,781.250000,673.463989,34248
2013-07-04,768.000000,774.000000,755.000000,770.450012,686.109497,11345
2013-07-05,770.000000,781.900024,770.000000,775.849976,690.918335,7662
2013-07-08,779.950012,781.000000,748.000000,778.250000,693.055664,30679
2013-07-09,780.000000,780.049988,763.000000,775.700012,690.784851,14180
2013-07-10,777.049988,796.000000,769.900024,771.349976,686.911011,23521
2013-07-11,776.000000,779.950012,772.000000,775.000000,690.161499,13656
2013-07-12,777.500000,778.450012,774.900024,775.200012,690.339478,16928
2013-07-15,775.000000,787.000000,773.500000,780.299988,694.881287,13014
2013-07-16,762.150024,786.000000,761.250000,779.849976,694.480469,7701
2013-07-17,784.750000,795.000000,772.000000,775.400024,690.517761,30311
2013-07-18,773.500000,787.000000,772.200012,780.799988,695.326538,27519
2013-07-19,780.099976,798.950012,775.000000,778.950012,693.679077,7046
2013-07-22,800.000000,805.000000,787.950012,800.150024,712.558289,19156
2013-07-23,800.000000,804.950012,796.000000,800.650024,713.003601,7208
2013-07-24,801.000000,808.000000,790.400024,793.799988,706.903442,5569
2013-07-25,800.049988,800.099976,792.000000,797.150024,709.886780,3075
2013-07-26,808.950012,824.900024,795.299988,818.500000,728.899475,15293
2013-07-29,818.000000,839.950012,800.299988,826.549988,736.068298,13372
2013-07-30,827.000000,844.000000,825.950012,835.700012,744.216675,14579
2013-07-31,836.650024,837.000000,810.000000,818.099976,728.543335,11368
2013-08-01,834.000000,834.000000,787.000000,801.900024,714.116760,8929
2013-08-02,781.400024,879.000000,781.400024,853.500000,760.067993,24227
2013-08-05,833.000000,898.799988,822.250000,881.099976,784.646729,26940
2013-08-06,853.000000,880.000000,832.500000,843.299988,750.984680,9178
2013-08-07,835.299988,855.250000,815.849976,833.500000,742.257446,12958
2013-08-08,821.150024,828.000000,815.000000,818.599976,728.988586,7886
2013-08-12,829.849976,855.000000,798.700012,812.049988,723.155518,17834
2013-08-13,808.950012,819.950012,791.500000,816.900024,727.474609,11764
2013-08-14,818.000000,867.450012,803.200012,853.349976,759.934387,147564
2013-08-16,854.000000,862.000000,829.000000,837.349976,745.685974,27000
2013-08-19,837.000000,849.950012,823.450012,829.950012,739.096069,33234
2013-08-20,830.849976,839.000000,815.150024,828.150024,737.493164,20856
2013-08-21,830.049988,833.400024,820.099976,828.900024,738.161011,6406
2013-08-22,825.000000,839.900024,820.099976,826.549988,736.068298,11732
2013-08-23,825.049988,830.599976,813.000000,822.799988,732.728760,4714
2013-08-26,827.000000,833.000000,815.000000,818.599976,728.988586,9232
2013-08-27,814.099976,820.250000,793.000000,799.700012,712.157471,24106
2013-08-28,800.000000,800.000000,783.500000,787.099976,700.936829,23368
2013-08-29,788.000000,819.000000,781.000000,810.250000,721.552673,25887
2013-08-30,790.000000,825.000000,782.000000,804.799988,716.699280,23800
2013-09-02,806.099976,816.000000,794.900024,802.849976,714.962646,5707
2013-09-03,803.049988,814.000000,781.000000,785.250000,699.289368,3390
2013-09-04,797.950012,805.799988,781.099976,800.049988,712.469238,25401
2013-09-05,808.000000,820.000000,792.000000,795.000000,707.972046,32067
2013-09-06,800.000000,835.000000,784.950012,825.299988,734.955139,29714
2013-09-10,821.000000,830.000000,814.049988,826.299988,735.845703,30871
2013-09-11,828.000000,828.000000,803.700012,803.700012,715.719604,48255
2013-09-12,802.150024,820.000000,791.299988,794.349976,707.393127,14980
2013-09-13,799.000000,807.000000,794.049988,798.049988,710.688171,15143
2013-09-16,808.000000,808.000000,797.099976,798.700012,711.266968,7142
2013-09-17,809.000000,809.000000,786.500000,793.299988,706.458130,15216
2013-09-18,793.000000,794.450012,775.000000,777.349976,692.254211,42209
2013-09-19,789.099976,795.049988,774.000000,786.700012,700.580688,55550
2013-09-20,790.000000,805.000000,780.000000,790.849976,704.276306,207436
2013-09-23,802.950012,802.950012,780.099976,782.000000,696.395142,32831
2013-09-24,781.950012,784.500000,774.099976,775.700012,690.784851,14135
2013-09-25,783.500000,783.500000,770.200012,775.549988,690.651184,49930
2013-09-26,779.750000,779.750000,770.000000,772.599976,688.024048,150285
2013-09-27,771.000000,787.900024,771.000000,779.150024,693.857117,94047
2013-09-30,789.799988,789.849976,772.099976,776.000000,691.052002,8288
2013-10-01,776.000000,784.000000,773.049988,780.650024,695.192932,21843
2013-10-03,773.799988,794.000000,773.000000,791.549988,704.899780,27754
2013-10-04,782.000000,809.000000,782.000000,805.000000,716.877380,27293
2013-10-07,797.000000,807.000000,797.000000,805.200012,717.055481,39089
2013-10-08,807.799988,807.900024,804.950012,805.099976,716.966431,20924
2013-10-09,804.000000,807.000000,803.950012,805.349976,717.189026,17354
2013-10-10,809.950012,810.000000,804.950012,806.450012,718.168640,19531
2013-10-11,807.000000,812.950012,807.000000,810.000000,721.329956,28840
2013-10-14,808.000000,816.200012,808.000000,812.400024,723.467346,8746
2013-10-15,806.049988,813.000000,806.000000,810.000000,721.329956,13702
2013-10-17,804.000000,825.650024,804.000000,823.349976,733.218567,33062
2013-10-18,830.000000,834.000000,825.200012,830.450012,739.541321,32418
2013-10-21,823.349976,839.000000,823.349976,838.250000,746.487427,25066
2013-10-22,825.049988,839.000000,825.049988,835.200012,743.771362,16422
2013-10-23,836.000000,836.000000,805.000000,820.099976,730.324402,21098
2013-10-24,820.000000,831.000000,813.099976,822.150024,732.150024,15269
2013-10-25,825.000000,825.000000,818.000000,819.950012,730.190796,11956
2013-10-28,824.700012,824.700012,818.000000,821.849976,731.882813,18828
2013-10-29,820.000000,822.750000,817.650024,819.900024,730.146301,17381
2013-10-30,821.900024,825.950012,819.549988,821.349976,731.437561,16099
2013-10-31,818.000000,830.000000,818.000000,825.400024,735.044250,16051
2013-11-01,825.000000,851.950012,821.049988,844.349976,751.919678,29360
2013-11-05,841.000000,852.000000,841.000000,846.599976,753.923401,20477
2013-11-06,841.049988,855.000000,841.049988,849.900024,756.862244,39148
2013-11-07,848.950012,871.000000,845.000000,865.650024,770.888062,25872
2013-11-08,847.950012,870.000000,847.950012,865.150024,770.442810,42425
2013-11-11,860.150024,866.849976,845.000000,861.349976,767.058777,17165
2013-11-12,864.750000,879.000000,858.000000,872.099976,776.631897,18754
2013-11-13,869.650024,878.500000,862.099976,875.549988,779.704285,11993
2013-11-14,871.349976,877.950012,871.349976,875.000000,779.214478,32500
2013-11-18,874.950012,884.750000,866.049988,881.000000,784.557678,9704
2013-11-19,879.049988,883.950012,872.000000,875.200012,779.392639,57087
2013-11-20,868.049988,887.900024,868.049988,881.799988,785.270203,8626
2013-11-21,865.049988,885.000000,865.000000,876.049988,780.149597,16595
2013-11-22,873.349976,890.000000,872.049988,880.150024,783.800720,7542
2013-11-25,885.000000,904.799988,871.549988,877.299988,781.262695,12492
2013-11-26,892.950012,892.950012,857.000000,859.900024,765.767517,5068
2013-11-27,860.000000,872.000000,842.700012,850.900024,757.752747,20981
2013-11-28,879.900024,879.900024,851.049988,858.599976,764.609802,2864
2013-11-29,857.049988,866.700012,855.349976,860.049988,765.901123,5507
2013-12-02,869.400024,869.400024,856.799988,860.750000,766.524536,7932
2013-12-03,853.000000,879.000000,853.000000,873.099976,777.522461,22178
2013-12-04,874.750000,878.599976,866.099976,871.000000,775.652405,19960
2013-12-05,875.000000,880.049988,872.099976,875.099976,779.303528,8956
2013-12-06,890.000000,890.000000,872.000000,875.849976,779.971436,4265
2013-12-09,880.000000,890.000000,875.299988,881.599976,785.091980,10125
2013-12-10,883.000000,883.000000,874.000000,876.200012,780.283142,6168
2013-12-11,875.049988,875.049988,865.700012,869.950012,774.717285,8165
2013-12-12,880.000000,880.000000,860.349976,866.000000,771.199768,8408
2013-12-13,866.000000,879.000000,860.000000,864.500000,769.863953,5187
2013-12-16,879.000000,889.900024,850.150024,875.900024,780.016113,4992
2013-12-17,871.900024,884.099976,863.700012,874.750000,778.991882,5996
2013-12-18,874.450012,894.849976,868.000000,884.250000,787.452026,5019
2013-12-19,886.799988,888.500000,875.049988,880.950012,784.513184,3142
2013-12-20,883.950012,919.950012,871.849976,907.900024,808.513062,15926
2013-12-23,900.000000,906.000000,888.849976,891.299988,793.730164,3675
2013-12-24,904.750000,910.000000,893.549988,897.799988,799.518555,10462
2013-12-26,887.000000,902.000000,885.099976,897.349976,799.117859,3064
2013-12-27,891.400024,899.000000,882.000000,894.900024,796.936096,12607
2013-12-30,886.000000,899.000000,881.099976,888.250000,791.014038,4847
2013-12-31,886.000000,891.000000,877.000000,888.099976,790.880493,5520
2014-01-01,877.250000,910.000000,877.250000,896.549988,798.405518,7778
2014-01-02,890.000000,909.750000,878.000000,881.000000,784.557678,3880
2014-01-03,876.500000,888.000000,865.000000,876.000000,780.105042,4948
2014-01-06,877.049988,910.000000,869.700012,900.750000,802.145752,11914
2014-01-07,900.000000,914.000000,881.599976,889.549988,792.171753,5773
2014-01-08,899.849976,910.000000,890.000000,902.250000,803.481445,35218
2014-01-09,903.000000,925.000000,899.000000,920.650024,819.867310,16939
2014-01-10,910.049988,921.549988,899.000000,904.599976,805.574280,26136
2014-01-13,899.099976,931.700012,899.099976,921.400024,820.535156,187133
2014-01-14,910.049988,923.900024,901.000000,904.200012,805.218018,6770
2014-01-15,910.000000,950.000000,902.000000,925.799988,824.453369,540317
2014-01-16,919.000000,927.000000,910.099976,915.700012,815.459106,22770
2014-01-17,908.750000,944.750000,890.049988,924.549988,823.340332,24895
2014-01-20,915.000000,931.000000,913.400024,921.750000,820.846802,22917
2014-01-21,915.049988,941.599976,915.049988,927.250000,825.744812,26693
2014-01-22,925.599976,940.000000,920.049988,929.950012,828.149109,23412
2014-01-23,929.650024,942.950012,928.950012,936.950012,834.382874,7245
2014-01-24,928.049988,949.000000,927.250000,936.299988,833.804077,23157
2014-01-27,925.000000,934.950012,925.000000,930.599976,828.728027,17211
2014-01-28,936.299988,941.000000,928.500000,930.450012,828.594482,64068
2014-01-29,932.849976,939.950012,929.150024,930.349976,828.505371,16330
2014-01-30,931.000000,936.000000,913.700012,930.950012,829.039673,10064
2014-01-31,937.900024,937.900024,921.099976,926.450012,825.032349,3637
2014-02-03,929.950012,944.400024,920.599976,931.650024,829.663086,15940
2014-02-04,929.950012,937.950012,915.950012,930.000000,828.193726,5624
2014-02-05,912.049988,939.950012,912.049988,936.200012,833.715027,8622
2014-02-06,936.000000,954.950012,935.049988,950.000000,846.004333,112988
2014-02-07,945.000000,963.000000,943.250000,959.049988,854.063599,9808
2014-02-10,959.000000,964.900024,950.000000,953.049988,848.720459,6477
2014-02-11,955.000000,955.000000,950.000000,950.150024,846.137878,32891
